date,subcategory,year,month,sumOfLeads
2019-01-12,Tickets & Vouchers,2019,1,206.747553824
2019-01-12,Tours and Holidays,2019,1,966.349518498
2019-01-12,Watches & Fashion Accessories,2019,1,8512.561877832
2019-01-12,Wedding,2019,1,492.235964164
2019-01-13,,2019,1,8
2019-01-13,Accessories for Phones & Gadgets,2019,1,3015.329350838
2019-01-13,Accommodation & Homestays,2019,1,4752.219979444
2019-01-13,Apartments,2019,1,81711.02137886
2019-01-13,Bags & Wallets,2019,1,5865.627008992
2019-01-13,Bed & Bath,2019,1,1754.269961184
2019-01-13,Business for Sale,2019,1,2214.473271306
2019-01-13,Cameras & Photography,2019,1,7821.18788416
2019-01-13,Car Accessories & Parts,2019,1,48805.452491898
2019-01-13,Cars,2019,1,165693.731724576
2019-01-13,Clothes,2019,1,7380.20950008
2019-01-13,Commercial Properties,2019,1,5520.01660632
2019-01-13,Commercial Vehicle & Boats,2019,1,5975.129837242
2019-01-13,Computers & Accessories,2019,1,19356.21853776
2019-01-13,Food,2019,1,1773.652974288
2019-01-13,Furniture & Decoration,2019,1,13878.805217424
2019-01-13,Games & Consoles,2019,1,12251.618262936
2019-01-13,Garden Items,2019,1,2167.80359208
2019-01-13,Health & Beauty,2019,1,3448.506887336
2019-01-13,Hobby & Collectibles,2019,1,11920.059035616
2019-01-13,Home Appliances & Kitchen,2019,1,21491.234567712
2019-01-13,Houses,2019,1,84753.39883779
2019-01-13,Jobs,2019,1,45108.396803802
2019-01-13,Land,2019,1,12286.072356816
2019-01-13,Mobile Phones & Gadgets,2019,1,125031.689589772
2019-01-13,Moms & Kids,2019,1,4936.966616166
2019-01-13,Motorcycle Accessories & Parts,2019,1,13639.459136832
2019-01-13,Motorcycles,2019,1,66875.03302986
2019-01-13,Music Instruments,2019,1,2752.23468348
2019-01-13,Music/Movies/Books/Magazines,2019,1,590.67386994
2019-01-13,Other Accessories & Parts,2019,1,632.408237006
2019-01-13,Others,2019,1,1457.66736
2019-01-13,Pets,2019,1,19148.390177856
2019-01-13,Professional/Business Equipment,2019,1,2606.538717736
2019-01-13,Rooms,2019,1,47598.092869194
2019-01-13,Services,2019,1,6053.76167804
2019-01-13,Shoes,2019,1,8331.973472784
2019-01-13,Sports & Outdoors,2019,1,11764.869990742
2019-01-13,TV/Audio/Video,2019,1,11860.295475456
2019-01-13,Textbooks,2019,1,196.269230736
2019-01-13,Tickets & Vouchers,2019,1,188.287950804
2019-01-13,Tours and Holidays,2019,1,899.190092502
2019-01-13,Watches & Fashion Accessories,2019,1,9125.291267496
2019-01-13,Wedding,2019,1,665.082180588
2019-01-14,,2019,1,2
2019-01-14,Accessories for Phones & Gadgets,2019,1,3357.90332658
2019-01-14,Accommodation & Homestays,2019,1,6088.66218156
2019-01-14,Apartments,2019,1,113607.42352131
2019-01-14,Bags & Wallets,2019,1,4793.455237876
2019-01-14,Bed & Bath,2019,1,1705.54024004
2019-01-14,Business for Sale,2019,1,2461.344667608
2019-01-14,Cameras & Photography,2019,1,8509.596587328
2019-01-14,Car Accessories & Parts,2019,1,58465.44150103
2019-01-14,Cars,2019,1,187228.063964304
2019-01-14,Clothes,2019,1,7067.52068512
2019-01-14,Commercial Properties,2019,1,9270.89446536
2019-01-14,Commercial Vehicle & Boats,2019,1,7455.07243436
2019-01-14,Computers & Accessories,2019,1,19290.604237632
2019-01-14,Food,2019,1,2009.391660744
2019-01-14,Furniture & Decoration,2019,1,14238.639420624
2019-01-14,Games & Consoles,2019,1,12094.546233924
2019-01-14,Garden Items,2019,1,2454.60922196
2019-01-14,Health & Beauty,2019,1,3384.5760072
2019-01-14,Hobby & Collectibles,2019,1,12165.644507752
2019-01-14,Home Appliances & Kitchen,2019,1,22900.252707072
2019-01-14,Houses,2019,1,100012.50991242
2019-01-14,Jobs,2019,1,78933.264521958
2019-01-14,Land,2019,1,15093.464156368
2019-01-14,Mobile Phones & Gadgets,2019,1,118192.6182724
2019-01-14,Moms & Kids,2019,1,4853.289215892
2019-01-14,Motorcycle Accessories & Parts,2019,1,15640.357787712
2019-01-14,Motorcycles,2019,1,76467.61397889
2019-01-14,Music Instruments,2019,1,2528.299578
2019-01-14,Music/Movies/Books/Magazines,2019,1,630.052127936
2019-01-14,Other Accessories & Parts,2019,1,905.578658908
2019-01-14,Others,2019,1,2190.29704875
2019-01-14,Pets,2019,1,19349.682505796
2019-01-14,Professional/Business Equipment,2019,1,4002.225151256
2019-01-14,Rooms,2019,1,54445.97636625
2019-01-14,Services,2019,1,7342.70198417
2019-01-14,Shoes,2019,1,6295.023282488
2019-01-14,Sports & Outdoors,2019,1,12536.63386756
2019-01-14,TV/Audio/Video,2019,1,11423.41261072
2019-01-14,Textbooks,2019,1,134.480769208
2019-01-14,Tickets & Vouchers,2019,1,254.742521676
2019-01-14,Tours and Holidays,2019,1,1141.710241932
2019-01-14,Watches & Fashion Accessories,2019,1,8147.842003032
2019-01-14,Wedding,2019,1,522.296175716
2019-01-15,Accessories for Phones & Gadgets,2019,1,4748.5501588
2019-01-15,Accommodation & Homestays,2019,1,6073.344792424
2019-01-15,Apartments,2019,1,104325.36152798
2019-01-15,Bags & Wallets,2019,1,6779.36789984
2019-01-15,Bed & Bath,2019,1,1563.099516696
2019-01-15,Business for Sale,2019,1,1982.340465828
2019-01-15,Cameras & Photography,2019,1,8077.088501568
2019-01-15,Car Accessories & Parts,2019,1,55546.781720196
2019-01-15,Cars,2019,1,178919.823086928
2019-01-15,Clothes,2019,1,10774.5784432
2019-01-15,Commercial Properties,2019,1,9597.38788224
2019-01-15,Commercial Vehicle & Boats,2019,1,9237.646684754
2019-01-15,Computers & Accessories,2019,1,19738.96862184
2019-01-15,Food,2019,1,1818.555581232
2019-01-15,Furniture & Decoration,2019,1,14335.794655488
2019-01-15,Games & Consoles,2019,1,11480.869469412
2019-01-15,Garden Items,2019,1,2357.76576252
2019-01-15,Health & Beauty,2019,1,4091.576328704
2019-01-15,Hobby & Collectibles,2019,1,13829.760990584
2019-01-15,Home Appliances & Kitchen,2019,1,21706.295231088
2019-01-15,Houses,2019,1,93203.79701769
2019-01-15,Jobs,2019,1,74755.676579796
2019-01-15,Land,2019,1,14137.756309712
2019-01-15,Mobile Phones & Gadgets,2019,1,115631.1683408
2019-01-15,Moms & Kids,2019,1,5813.760245124
2019-01-15,Motorcycle Accessories & Parts,2019,1,14851.114430976
2019-01-15,Motorcycles,2019,1,75411.88400727
2019-01-15,Music Instruments,2019,1,2629.43156112
2019-01-15,Music/Movies/Books/Magazines,2019,1,766.086110104
2019-01-15,Other Accessories & Parts,2019,1,939.257204074
2019-01-15,Others,2019,1,1973.92455
2019-01-15,Pets,2019,1,18870.240779248
2019-01-15,Professional/Business Equipment,2019,1,3775.897621496
2019-01-15,Rooms,2019,1,50840.232400986
2019-01-15,Services,2019,1,7454.95204086
2019-01-15,Shoes,2019,1,10442.59274772
2019-01-15,Sports & Outdoors,2019,1,11051.0789873
2019-01-15,TV/Audio/Video,2019,1,11144.094057856
2019-01-15,Textbooks,2019,1,450.692307616
2019-01-15,Tickets & Vouchers,2019,1,387.65166342
2019-01-15,Tours and Holidays,2019,1,1205.138588706
2019-01-15,Watches & Fashion Accessories,2019,1,9190.94084496
2019-01-15,Wedding,2019,1,526.05370216
2019-01-16,Accessories for Phones & Gadgets,2019,1,4389.017075348
2019-01-16,Accommodation & Homestays,2019,1,5361.0861976
2019-01-16,Apartments,2019,1,104522.9330481
2019-01-16,Bags & Wallets,2019,1,5375.596611884
2019-01-16,Bed & Bath,2019,1,1645.565198632
2019-01-16,Business for Sale,2019,1,2844.548029032
2019-01-16,Cameras & Photography,2019,1,8134.756246336
2019-01-16,Car Accessories & Parts,2019,1,54949.028389608
2019-01-16,Cars,2019,1,174376.699961112
2019-01-16,Clothes,2019,1,7610.0169424
2019-01-16,Commercial Properties,2019,1,8610.31476144
2019-01-16,Commercial Vehicle & Boats,2019,1,7621.15078067
2019-01-16,Computers & Accessories,2019,1,19793.64720528
2019-01-16,Food,2019,1,1878.425723824
2019-01-16,Furniture & Decoration,2019,1,13414.619095296
2019-01-16,Games & Consoles,2019,1,13212.314626428
2019-01-16,Garden Items,2019,1,2622.22290176
2019-01-16,Health & Beauty,2019,1,3486.113287416
2019-01-16,Hobby & Collectibles,2019,1,12678.808180872
2019-01-16,Home Appliances & Kitchen,2019,1,22596.201424368
2019-01-16,Houses,2019,1,93326.6442159
2019-01-16,Jobs,2019,1,71985.314830992
2019-01-16,Land,2019,1,14544.678791296
2019-01-16,Mobile Phones & Gadgets,2019,1,118408.511909492
2019-01-16,Moms & Kids,2019,1,5519.070270246
2019-01-16,Motorcycle Accessories & Parts,2019,1,14780.712441408
2019-01-16,Motorcycles,2019,1,71254.492187994
2019-01-16,Music Instruments,2019,1,2531.91143454
2019-01-16,Music/Movies/Books/Magazines,2019,1,647.951336116
2019-01-16,Other Accessories & Parts,2019,1,1025.324597276
2019-01-16,Others,2019,1,1886.61634875
2019-01-16,Pets,2019,1,17743.003742784
2019-01-16,Professional/Business Equipment,2019,1,3557.114342728
2019-01-16,Rooms,2019,1,50090.29825695
2019-01-16,Services,2019,1,7702.6763039
2019-01-16,Shoes,2019,1,8147.800761184
2019-01-16,Sports & Outdoors,2019,1,11960.528438386
2019-01-16,TV/Audio/Video,2019,1,12683.927105696
2019-01-16,Textbooks,2019,1,167.192307664
2019-01-16,Tickets & Vouchers,2019,1,173.520268388
2019-01-16,Tours and Holidays,2019,1,1369.306074474
2019-01-16,Watches & Fashion Accessories,2019,1,8497.97308284
2019-01-16,Wedding,2019,1,289.329536188
2019-01-17,,2019,1,8
2019-01-17,Accessories for Phones & Gadgets,2019,1,5440.481753368
2019-01-17,Accommodation & Homestays,2019,1,5694.239411308
2019-01-17,Apartments,2019,1,98930.13924778
2019-01-17,Bags & Wallets,2019,1,6112.484427084
2019-01-17,Bed & Bath,2019,1,1791.754362064
2019-01-17,Business for Sale,2019,1,2107.618487832
2019-01-17,Cameras & Photography,2019,1,9262.88150336
2019-01-17,Car Accessories & Parts,2019,1,54882.611352876
2019-01-17,Cars,2019,1,176371.67704464
2019-01-17,Clothes,2019,1,8743.98481352
2019-01-17,Commercial Properties,2019,1,9380.99108268
2019-01-17,Commercial Vehicle & Boats,2019,1,8219.032827386
2019-01-17,Computers & Accessories,2019,1,22119.309620928
2019-01-17,Food,2019,1,1582.816894776
2019-01-17,Furniture & Decoration,2019,1,13205.91525744
2019-01-17,Games & Consoles,2019,1,13080.812462604
2019-01-17,Garden Items,2019,1,2372.66475628
2019-01-17,Health & Beauty,2019,1,3369.533447168
2019-01-17,Hobby & Collectibles,2019,1,12081.339047168
2019-01-17,Home Appliances & Kitchen,2019,1,20649.531626568
2019-01-17,Houses,2019,1,91621.67401044
2019-01-17,Jobs,2019,1,68322.11766447
2019-01-17,Land,2019,1,13189.514930608
2019-01-17,Mobile Phones & Gadgets,2019,1,117570.55186044
2019-01-17,Moms & Kids,2019,1,4886.032546434
2019-01-17,Motorcycle Accessories & Parts,2019,1,15436.562554752
2019-01-17,Motorcycles,2019,1,72004.424512662
2019-01-17,Music Instruments,2019,1,2748.62282694
2019-01-17,Music/Movies/Books/Magazines,2019,1,930.75882536
2019-01-17,Other Accessories & Parts,2019,1,980.419870388
2019-01-17,Others,2019,1,1916.98441875
2019-01-17,Pets,2019,1,17980.894675804
2019-01-17,Professional/Business Equipment,2019,1,3421.317824872
2019-01-17,Rooms,2019,1,47298.876720816
2019-01-17,Services,2019,1,6808.54654199
2019-01-17,Shoes,2019,1,8479.311642064
2019-01-17,Sports & Outdoors,2019,1,11848.20599622
2019-01-17,TV/Audio/Video,2019,1,10846.870469552
2019-01-17,Textbooks,2019,1,316.211538408
2019-01-17,Tickets & Vouchers,2019,1,321.197092548
2019-01-17,Tours and Holidays,2019,1,1354.381757586
2019-01-17,Watches & Fashion Accessories,2019,1,11933.634303456
2019-01-17,Wedding,2019,1,589.931651708
2019-01-18,,2019,1,2
2019-01-18,Accessories for Phones & Gadgets,2019,1,4931.708522068
2019-01-18,Accommodation & Homestays,2019,1,5694.239411308
2019-01-18,Apartments,2019,1,84545.41280212
2019-01-18,Bags & Wallets,2019,1,5375.596611884
2019-01-18,Bed & Bath,2019,1,1536.86043608
2019-01-18,Business for Sale,2019,1,2151.834260304
2019-01-18,Cameras & Photography,2019,1,8715.037928064
2019-01-18,Car Accessories & Parts,2019,1,52425.180993792
2019-01-18,Cars,2019,1,161411.133334176
2019-01-18,Clothes,2019,1,7617.55161264
2019-01-18,Commercial Properties,2019,1,8158.53898692
2019-01-18,Commercial Vehicle & Boats,2019,1,7211.490859772
2019-01-18,Computers & Accessories,2019,1,19786.356727488
2019-01-18,Food,2019,1,1781.136742112
2019-01-18,Furniture & Decoration,2019,1,12407.083326336
2019-01-18,Games & Consoles,2019,1,13015.061380692
2019-01-18,Garden Items,2019,1,1895.89695596
2019-01-18,Health & Beauty,2019,1,3632.778247728
2019-01-18,Hobby & Collectibles,2019,1,13309.266407848
2019-01-18,Home Appliances & Kitchen,2019,1,18591.623554608
2019-01-18,Houses,2019,1,79936.29961101
2019-01-18,Jobs,2019,1,57501.5402769
2019-01-18,Land,2019,1,12625.796630432
2019-01-18,Mobile Phones & Gadgets,2019,1,118207.255129152
2019-01-18,Moms & Kids,2019,1,5053.387346982
2019-01-18,Motorcycle Accessories & Parts,2019,1,14236.023364224
2019-01-18,Motorcycles,2019,1,65506.224514932
2019-01-18,Music Instruments,2019,1,2586.08928264
2019-01-18,Music/Movies/Books/Magazines,2019,1,787.56515992
2019-01-18,Other Accessories & Parts,2019,1,841.96362915
2019-01-18,Others,2019,1,1651.26380625
2019-01-18,Pets,2019,1,16978.092896612
2019-01-18,Professional/Business Equipment,2019,1,2961.11851436
2019-01-18,Rooms,2019,1,40977.462143058
2019-01-18,Services,2019,1,6034.40821999
2019-01-18,Shoes,2019,1,7849.440968392
2019-01-18,Sports & Outdoors,2019,1,10138.006231628
2019-01-18,TV/Audio/Video,2019,1,10234.518257504
2019-01-18,Textbooks,2019,1,258.057692264
2019-01-18,Tickets & Vouchers,2019,1,225.207156844
2019-01-18,Tours and Holidays,2019,1,1111.861608156
2019-01-18,Watches & Fashion Accessories,2019,1,9424.361564832
2019-01-18,Wedding,2019,1,360.722538624
2019-01-19,Accessories for Phones & Gadgets,2019,1,3401.997006626
2019-01-19,Accommodation & Homestays,2019,1,5146.642749696
2019-01-19,Apartments,2019,1,67512.46809639
2019-01-19,Bags & Wallets,2019,1,4093.411813436
2019-01-19,Bed & Bath,2019,1,1394.419712736
2019-01-19,Business for Sale,2019,1,1820.215966764
2019-01-19,Cameras & Photography,2019,1,7489.598351744
2019-01-19,Car Accessories & Parts,2019,1,51255.503180234
2019-01-19,Cars,2019,1,154844.482468896
2019-01-19,Clothes,2019,1,5971.2261652
2019-01-19,Commercial Properties,2019,1,5394.73424868
2019-01-19,Commercial Vehicle & Boats,2019,1,6650.515112236
2019-01-19,Computers & Accessories,2019,1,18576.137414016
2019-01-19,Food,2019,1,1609.01008216
2019-01-19,Furniture & Decoration,2019,1,11885.323731696
2019-01-19,Games & Consoles,2019,1,12079.934882388
2019-01-19,Garden Items,2019,1,2063.51063576
2019-01-19,Health & Beauty,2019,1,2869.368326104
2019-01-19,Hobby & Collectibles,2019,1,11920.059035616
2019-01-19,Home Appliances & Kitchen,2019,1,19407.370898448
2019-01-19,Houses,2019,1,69274.65186333
2019-01-19,Jobs,2019,1,41518.6840338
2019-01-19,Land,2019,1,10859.977054384
2019-01-19,Mobile Phones & Gadgets,2019,1,118686.61218778
2019-01-19,Moms & Kids,2019,1,3863.713003956
2019-01-19,Motorcycle Accessories & Parts,2019,1,14462.050804416
2019-01-19,Motorcycles,2019,1,61985.911126806
2019-01-19,Music Instruments,2019,1,2929.21565394
2019-01-19,Music/Movies/Books/Magazines,2019,1,558.455295216
2019-01-19,Other Accessories & Parts,2019,1,740.927993652
2019-01-19,Others,2019,1,1560.15959625
2019-01-19,Pets,2019,1,17625.888206528
2019-01-19,Professional/Business Equipment,2019,1,2440.565195912
2019-01-19,Rooms,2019,1,41253.953014344
2019-01-19,Services,2019,1,5802.16672339
2019-01-19,Shoes,2019,1,5676.202971512
2019-01-19,Sports & Outdoors,2019,1,9978.580829844
2019-01-19,TV/Audio/Video,2019,1,9926.551647936
2019-01-19,Textbooks,2019,1,39.980769224
2019-01-19,Tickets & Vouchers,2019,1,265.818283488
2019-01-19,Tours and Holidays,2019,1,854.417141838
2019-01-19,Watches & Fashion Accessories,2019,1,7206.864726048
2019-01-19,Wedding,2019,1,341.934906404
2019-01-20,Accessories for Phones & Gadgets,2019,1,3106.908532472
2019-01-20,Accommodation & Homestays,2019,1,4078.25485746
2019-01-20,Apartments,2019,1,71425.90397569
2019-01-20,Bags & Wallets,2019,1,3452.319414212
2019-01-20,Bed & Bath,2019,1,1499.3760352
2019-01-20,Business for Sale,2019,1,1772.315546586
2019-01-20,Cameras & Photography,2019,1,6325.43075424
2019-01-20,Car Accessories & Parts,2019,1,46665.347974978
2019-01-20,Cars,2019,1,149940.907311888
2019-01-20,Clothes,2019,1,4754.37692144
2019-01-20,Commercial Properties,2019,1,4259.60015976
2019-01-20,Commercial Vehicle & Boats,2019,1,6558.249364286
2019-01-20,Computers & Accessories,2019,1,18397.520708112
2019-01-20,Food,2019,1,1347.07820832
2019-01-20,Furniture & Decoration,2019,1,12730.934109216
2019-01-20,Games & Consoles,2019,1,11181.336762924
2019-01-20,Garden Items,2019,1,1992.7404154
2019-01-20,Health & Beauty,2019,1,2737.745925824
2019-01-20,Hobby & Collectibles,2019,1,12385.571796232
2019-01-20,Home Appliances & Kitchen,2019,1,19778.165145648
2019-01-20,Houses,2019,1,72751.59983691
2019-01-20,Jobs,2019,1,36088.187130972
2019-01-20,Land,2019,1,11800.751965936
2019-01-20,Mobile Phones & Gadgets,2019,1,108041.958114888
2019-01-20,Moms & Kids,2019,1,4162.041126672
2019-01-20,Motorcycle Accessories & Parts,2019,1,13835.843634048
2019-01-20,Motorcycles,2019,1,56689.059027816
2019-01-20,Music Instruments,2019,1,2372.98974678
2019-01-20,Music/Movies/Books/Magazines,2019,1,540.556087036
2019-01-20,Other Accessories & Parts,2019,1,748.4121148
2019-01-20,Others,2019,1,1639.87578
2019-01-20,Pets,2019,1,17783.262208372
2019-01-20,Professional/Business Equipment,2019,1,2327.401431032
2019-01-20,Rooms,2019,1,42223.564836936
2019-01-20,Services,2019,1,4795.78690479
2019-01-20,Shoes,2019,1,5805.123869632
2019-01-20,Sports & Outdoors,2019,1,10188.732495832
2019-01-20,TV/Audio/Video,2019,1,9625.747052544
2019-01-20,Textbooks,2019,1,87.230769216
2019-01-20,Tickets & Vouchers,2019,1,221.51523624
2019-01-20,Tours and Holidays,2019,1,630.552388518
2019-01-20,Watches & Fashion Accessories,2019,1,7152.156744828
2019-01-20,Wedding,2019,1,274.299430412
2019-01-21,Accessories for Phones & Gadgets,2019,1,3123.867640182
2019-01-21,Accommodation & Homestays,2019,1,5330.451419328
2019-01-21,Apartments,2019,1,85480.07807038
2019-01-21,Bags & Wallets,2019,1,3345.470681008
2019-01-21,Bed & Bath,2019,1,1473.136954584
2019-01-21,Business for Sale,2019,1,2321.32805478
2019-01-21,Cameras & Photography,2019,1,6732.709201664
2019-01-21,Car Accessories & Parts,2019,1,51528.55099791
2019-01-21,Cars,2019,1,168834.303877536
2019-01-21,Clothes,2019,1,4822.1889536
2019-01-21,Commercial Properties,2019,1,6108.46404372
2019-01-21,Commercial Vehicle & Boats,2019,1,6823.974718382
2019-01-21,Computers & Accessories,2019,1,16469.189332128
2019-01-21,Food,2019,1,1870.941956
2019-01-21,Furniture & Decoration,2019,1,13965.165426192
2019-01-21,Games & Consoles,2019,1,11437.035414804
2019-01-21,Garden Items,2019,1,1787.8792512
2019-01-21,Health & Beauty,2019,1,2376.724485056
2019-01-21,Hobby & Collectibles,2019,1,13005.033658784
2019-01-21,Home Appliances & Kitchen,2019,1,20638.407799152
2019-01-21,Houses,2019,1,80587.76202576
2019-01-21,Jobs,2019,1,51494.19086139
2019-01-21,Land,2019,1,12610.863695328
2019-01-21,Mobile Phones & Gadgets,2019,1,112169.551718952
2019-01-21,Moms & Kids,2019,1,4274.82370965
2019-01-21,Motorcycle Accessories & Parts,2019,1,14206.380421248
2019-01-21,Motorcycles,2019,1,68695.25711886
2019-01-21,Music Instruments,2019,1,2698.05683538
2019-01-21,Music/Movies/Books/Magazines,2019,1,601.413394848
2019-01-21,Other Accessories & Parts,2019,1,871.900113742
2019-01-21,Others,2019,1,1488.03543
2019-01-21,Pets,2019,1,21197.912062336
2019-01-21,Professional/Business Equipment,2019,1,3093.14290672
2019-01-21,Rooms,2019,1,45405.103629816
2019-01-21,Services,2019,1,5960.8650794
2019-01-21,Shoes,2019,1,4630.101969624
2019-01-21,Sports & Outdoors,2019,1,10590.919304878
2019-01-21,TV/Audio/Video,2019,1,10674.982129328
2019-01-21,Textbooks,2019,1,98.134615368
2019-01-21,Tickets & Vouchers,2019,1,228.899077448
2019-01-21,Tours and Holidays,2019,1,962.618439276
2019-01-21,Watches & Fashion Accessories,2019,1,7432.991048424
2019-01-21,Wedding,2019,1,398.297803064
