date,vertical,reply_type,year,month,sumOfLeads
2019-01-28,Auto,sms,2019,1,24576.46524506
2019-01-28,Generalist,call,2019,1,199647.45432694
2019-01-28,Generalist,chat,2019,1,84003.43165873
2019-01-28,Generalist,email,2019,1,1982.529623624
2019-01-28,Generalist,sms,2019,1,26647.46273697
2019-01-28,Jobs,call,2019,1,50424.992892024
2019-01-28,Jobs,chat,2019,1,62.461737042
2019-01-28,Jobs,email,2019,1,17202.697225332
2019-01-28,Jobs,sms,2019,1,3512.554153656
2019-01-28,Property,call,2019,1,197410.363903978
2019-01-28,Property,chat,2019,1,27235.414392816
2019-01-28,Property,email,2019,1,1804.682278198
2019-01-28,Property,sms,2019,1,17227.273899808
2019-01-28,Services,call,2019,1,15629.36433178
2019-01-28,Services,chat,2019,1,1222.517247116
2019-01-28,Services,email,2019,1,53.280743434
2019-01-28,Services,sms,2019,1,811.573482274
2019-01-29,Auto,call,2019,1,255644.52238974
2019-01-29,Auto,chat,2019,1,36905.722800254
2019-01-29,Auto,email,2019,1,1691.787719248
2019-01-29,Auto,sms,2019,1,22043.201124828
2019-01-29,Generalist,call,2019,1,225739.683369736
2019-01-29,Generalist,chat,2019,1,104034.695679784
2019-01-29,Generalist,email,2019,1,1949.282748448
2019-01-29,Generalist,sms,2019,1,27500.380435726
2019-01-29,Jobs,call,2019,1,48543.792341112
2019-01-29,Jobs,chat,2019,1,55.11329739
2019-01-29,Jobs,email,2019,1,15450.09436833
2019-01-29,Jobs,sms,2019,1,3082.670434014
2019-01-29,Property,call,2019,1,240862.555934608
2019-01-29,Property,chat,2019,1,27011.98072456
2019-01-29,Property,email,2019,1,1603.360961946
2019-01-29,Property,sms,2019,1,17139.597008088
2019-01-29,Services,call,2019,1,16279.398978956
2019-01-29,Services,chat,2019,1,1205.706102104
2019-01-29,Services,email,2019,1,34.588158534
2019-01-29,Services,sms,2019,1,668.17341652
2019-01-30,Auto,call,2019,1,235599.422408854
2019-01-30,Auto,chat,2019,1,35523.736007492
2019-01-30,Auto,email,2019,1,1368.12922306
2019-01-30,Auto,sms,2019,1,20744.875502414
2019-01-30,Generalist,call,2019,1,208560.318846184
2019-01-30,Generalist,chat,2019,1,92352.038203852
2019-01-30,Generalist,email,2019,1,2300.579095298
2019-01-30,Generalist,sms,2019,1,26694.939265248
2019-01-30,Jobs,call,2019,1,46567.062074724
2019-01-30,Jobs,chat,2019,1,99.203935302
2019-01-30,Jobs,email,2019,1,15931.417165536
2019-01-30,Jobs,sms,2019,1,3273.729864966
2019-01-30,Property,call,2019,1,184412.420686902
2019-01-30,Property,chat,2019,1,25744.883321382
2019-01-30,Property,email,2019,1,2142.820883422
2019-01-30,Property,sms,2019,1,15823.008306954
2019-01-30,Services,call,2019,1,15730.092622588
2019-01-30,Services,chat,2019,1,1276.044198954
2019-01-30,Services,email,2019,1,87.679014998
2019-01-30,Services,sms,2019,1,1063.630430988
2019-01-31,,email,2019,1,2
2019-01-31,Auto,call,2019,1,238732.273478814
2019-01-31,Auto,chat,2019,1,37027.897292922
2019-01-31,Auto,email,2019,1,1547.467006864
2019-01-31,Auto,sms,2019,1,23054.6472885
2019-01-31,Generalist,call,2019,1,212984.426964154
2019-01-31,Generalist,chat,2019,1,96514.48682943
2019-01-31,Generalist,email,2019,1,2021.626734282
2019-01-31,Generalist,sms,2019,1,26171.0406202
2019-01-31,Jobs,call,2019,1,43510.111179492
2019-01-31,Jobs,chat,2019,1,51.439077564
2019-01-31,Jobs,email,2019,1,13624.007114808
2019-01-31,Jobs,sms,2019,1,2774.03596863
2019-01-31,Property,call,2019,1,165427.134881494
2019-01-31,Property,chat,2019,1,23441.13776984
2019-01-31,Property,email,2019,1,1831.416047764
2019-01-31,Property,sms,2019,1,14909.894744914
2019-01-31,Services,call,2019,1,15198.935264366
2019-01-31,Services,chat,2019,1,1140.096089256
2019-01-31,Services,email,2019,1,56.836276728
2019-01-31,Services,sms,2019,1,918.201425436
2019-02-01,Auto,call,2019,2,214698.448220402
2019-02-01,Auto,chat,2019,2,32791.006064138
2019-02-01,Auto,email,2019,2,1243.25502349
2019-02-01,Auto,sms,2019,2,20948.887308122
2019-02-01,Generalist,call,2019,2,206268.979092366
2019-02-01,Generalist,chat,2019,2,95703.867737282
2019-02-01,Generalist,email,2019,2,1998.981160964
2019-02-01,Generalist,sms,2019,2,28806.901040888
2019-02-01,Jobs,call,2019,2,32847.52524444
2019-02-01,Jobs,chat,2019,2,55.11329739
2019-02-01,Jobs,email,2019,2,10089.407642196
2019-02-01,Jobs,sms,2019,2,2160.441257688
2019-02-01,Property,call,2019,2,143670.664246382
2019-02-01,Property,chat,2019,2,18983.34778827
2019-02-01,Property,email,2019,2,2024.05591499
2019-02-01,Property,sms,2019,2,13160.576030956
2019-02-01,Services,call,2019,2,13876.860550912
2019-02-01,Services,chat,2019,2,1478.346964368
2019-02-01,Services,email,2019,2,41.731003126
2019-02-01,Services,sms,2019,2,886.696558766
2019-02-02,,email,2019,2,4
2019-02-02,Auto,call,2019,2,206001.862953238
2019-02-02,Auto,chat,2019,2,33260.567503016
2019-02-02,Auto,email,2019,2,1145.819259514
2019-02-02,Auto,sms,2019,2,21861.708023306
2019-02-02,Generalist,call,2019,2,195253.734287014
2019-02-02,Generalist,chat,2019,2,94130.818492478
2019-02-02,Generalist,email,2019,2,1992.20601759
2019-02-02,Generalist,sms,2019,2,29614.738331534
2019-02-02,Jobs,call,2019,2,22618.497248856
2019-02-02,Jobs,chat,2019,2,47.764857738
2019-02-02,Jobs,email,2019,2,8292.714147282
2019-02-02,Jobs,sms,2019,2,1774.648175958
2019-02-02,Property,call,2019,2,119726.431706438
2019-02-02,Property,chat,2019,2,18333.93627993
2019-02-02,Property,email,2019,2,1450.683066414
2019-02-02,Property,sms,2019,2,12849.884921086
2019-02-02,Services,call,2019,2,15173.07740527
2019-02-02,Services,chat,2019,2,1140.856485718
2019-02-02,Services,email,2019,2,138.50368728
2019-02-02,Services,sms,2019,2,1085.23843683
2019-02-03,Auto,call,2019,2,195557.563348278
2019-02-03,Auto,chat,2019,2,31264.177415336
2019-02-03,Auto,email,2019,2,1156.50538983
2019-02-03,Auto,sms,2019,2,21949.714685764
2019-02-03,Generalist,call,2019,2,189930.977594968
2019-02-03,Generalist,chat,2019,2,86690.38920008
2019-02-03,Generalist,email,2019,2,1823.618170936
2019-02-03,Generalist,sms,2019,2,28872.582940242
2019-02-03,Jobs,call,2019,2,19925.294116398
2019-02-03,Jobs,chat,2019,2,18.37109913
2019-02-03,Jobs,email,2019,2,6947.949690966
2019-02-03,Jobs,sms,2019,2,1895.897430216
2019-02-03,Property,call,2019,2,120038.553733382
2019-02-03,Property,chat,2019,2,18654.217210198
2019-02-03,Property,email,2019,2,1519.658247866
2019-02-03,Property,sms,2019,2,14228.47685411
2019-02-03,Services,call,2019,2,14287.864657486
2019-02-03,Services,chat,2019,2,1116.850966282
2019-02-03,Services,email,2019,2,103.103602452
2019-02-03,Services,sms,2019,2,1058.914796712
2019-02-04,,email,2019,2,4
2019-02-04,Auto,call,2019,2,196539.01041192
2019-02-04,Auto,chat,2019,2,31379.689675936
2019-02-04,Auto,email,2019,2,1578.83787539
2019-02-04,Auto,sms,2019,2,19906.367170948
2019-02-04,Generalist,call,2019,2,193281.056482916
2019-02-04,Generalist,chat,2019,2,87854.108294158
2019-02-04,Generalist,email,2019,2,1964.479096852
2019-02-04,Generalist,sms,2019,2,27908.521174334
2019-02-04,Jobs,call,2019,2,28500.923190282
2019-02-04,Jobs,chat,2019,2,51.439077564
2019-02-04,Jobs,email,2019,2,9655.849702728
2019-02-04,Jobs,sms,2019,2,2145.744378384
2019-02-04,Property,call,2019,2,124787.884838246
2019-02-04,Property,chat,2019,2,18347.441383882
2019-02-04,Property,email,2019,2,1733.376076038
2019-02-04,Property,sms,2019,2,12308.136795906
2019-02-04,Services,call,2019,2,17513.55820463
2019-02-04,Services,chat,2019,2,1899.541095288
2019-02-04,Services,email,2019,2,11.570730504
2019-02-04,Services,sms,2019,2,1026.049952218
2019-02-05,,email,2019,2,10
2019-02-05,Auto,call,2019,2,163326.978827664
2019-02-05,Auto,chat,2019,2,26136.343395862
2019-02-05,Auto,email,2019,2,1165.053249374
2019-02-05,Auto,sms,2019,2,19730.974556962
2019-02-05,Generalist,call,2019,2,177265.598028862
2019-02-05,Generalist,chat,2019,2,93697.721493736
2019-02-05,Generalist,email,2019,2,1757.264111604
2019-02-05,Generalist,sms,2019,2,25169.282490486
2019-02-05,Jobs,call,2019,2,20711.577159162
2019-02-05,Jobs,chat,2019,2,77.158616346
2019-02-05,Jobs,email,2019,2,7289.652134784
2019-02-05,Jobs,sms,2019,2,1495.407469182
2019-02-05,Property,call,2019,2,108097.913195464
2019-02-05,Property,chat,2019,2,16415.829001174
2019-02-05,Property,email,2019,2,1291.838659444
2019-02-05,Property,sms,2019,2,13481.333042376
2019-02-05,Services,call,2019,2,17916.37902521
2019-02-05,Services,chat,2019,2,1140.445306678
2019-02-05,Services,email,2019,2,41.71126818
2019-02-05,Services,sms,2019,2,1078.322634234
2019-02-06,,email,2019,2,12
2019-02-06,Auto,call,2019,2,183905.629339544
2019-02-06,Auto,chat,2019,2,30418.65128252
2019-02-06,Auto,email,2019,2,1463.412289624
2019-02-06,Auto,sms,2019,2,20769.311418208
2019-02-06,Generalist,call,2019,2,197436.738786722
2019-02-06,Generalist,chat,2019,2,99349.652546168
2019-02-06,Generalist,email,2019,2,1866.425878654
2019-02-06,Generalist,sms,2019,2,27775.207584068
2019-02-06,Jobs,call,2019,2,24694.431450546
2019-02-06,Jobs,chat,2019,2,51.439077564
2019-02-06,Jobs,email,2019,2,8380.895423106
2019-02-06,Jobs,sms,2019,2,1958.359167258
2019-02-06,Property,call,2019,2,123522.83638621
2019-02-06,Property,chat,2019,2,19191.725677742
2019-02-06,Property,email,2019,2,1270.007684488
2019-02-06,Property,sms,2019,2,14462.090690416
2019-02-06,Services,call,2019,2,11844.521567484
2019-02-06,Services,chat,2019,2,855.71842144
2019-02-06,Services,email,2019,2,42.189929366
2019-02-06,Services,sms,2019,2,743.739466938
2019-02-07,,email,2019,2,10
2019-02-07,Auto,call,2019,2,235225.365793236
2019-02-07,Auto,chat,2019,2,34790.147983496
2019-02-07,Auto,email,2019,2,1615.275381424
2019-02-07,Auto,sms,2019,2,22174.74699752
2019-02-07,Generalist,call,2019,2,217556.014526728
2019-02-07,Generalist,chat,2019,2,97486.873833714
2019-02-07,Generalist,email,2019,2,1924.860335662
2019-02-07,Generalist,sms,2019,2,29582.382773672
2019-02-07,Jobs,call,2019,2,44002.456636176
2019-02-07,Jobs,chat,2019,2,99.203935302
2019-02-07,Jobs,email,2019,2,13105.942119342
2019-02-07,Jobs,sms,2019,2,3020.208696972
2019-02-07,Property,call,2019,2,164041.937578134
2019-02-07,Property,chat,2019,2,23272.095292684
2019-02-07,Property,email,2019,2,2325.443694588
2019-02-07,Property,sms,2019,2,16476.08065506
2019-02-07,Services,call,2019,2,14144.348536396
2019-02-07,Services,chat,2019,2,1081.097324076
2019-02-07,Services,email,2019,2,64.156541682
2019-02-07,Services,sms,2019,2,719.296647524
2019-02-08,,email,2019,2,8
2019-02-08,Auto,call,2019,2,228160.295008636
2019-02-08,Auto,chat,2019,2,35238.28996028
2019-02-08,Auto,email,2019,2,1530.767120758
2019-02-08,Auto,sms,2019,2,21665.800428752
2019-02-08,Generalist,call,2019,2,210083.439223496
2019-02-08,Generalist,chat,2019,2,90657.919011622
2019-02-08,Generalist,email,2019,2,2084.265901826
2019-02-08,Generalist,sms,2019,2,29074.573409556
2019-02-08,Jobs,call,2019,2,40456.834504086
2019-02-08,Jobs,chat,2019,2,99.203935302
2019-02-08,Jobs,email,2019,2,13183.100735688
2019-02-08,Jobs,sms,2019,2,2763.013309152
2019-02-08,Property,call,2019,2,165546.348960172
2019-02-08,Property,chat,2019,2,24157.328016602
2019-02-08,Property,email,2019,2,2058.822974688
2019-02-08,Property,sms,2019,2,17323.66150637
2019-02-08,Services,call,2019,2,12664.204730776
2019-02-08,Services,chat,2019,2,935.54138526
2019-02-08,Services,email,2019,2,61.425384408
2019-02-08,Services,sms,2019,2,607.94160678
2019-02-09,,email,2019,2,20
2019-02-09,Auto,call,2019,2,220629.744273404
2019-02-09,Auto,chat,2019,2,35997.221639168
2019-02-09,Auto,email,2019,2,1403.274238762
2019-02-09,Auto,sms,2019,2,23262.158534538
2019-02-09,Generalist,call,2019,2,194582.84013305
2019-02-09,Generalist,chat,2019,2,93968.677675858
2019-02-09,Generalist,email,2019,2,2249.046630656
2019-02-09,Generalist,sms,2019,2,28825.8522768
2019-02-09,Jobs,call,2019,2,29018.988185748
2019-02-09,Jobs,chat,2019,2,73.48439652
2019-02-09,Jobs,email,2019,2,8788.733823792
2019-02-09,Jobs,sms,2019,2,2311.084270554
2019-02-09,Property,call,2019,2,152283.118592892
2019-02-09,Property,chat,2019,2,23681.264455216
2019-02-09,Property,email,2019,2,2176.740804934
2019-02-09,Property,sms,2019,2,18474.887732786
2019-02-09,Services,call,2019,2,9967.73101123
2019-02-09,Services,chat,2019,2,859.562315132
2019-02-09,Services,email,2019,2,34.134007014
2019-02-09,Services,sms,2019,2,580.98036481
2019-02-10,,email,2019,2,10
2019-02-10,Auto,call,2019,2,208221.352552296
2019-02-10,Auto,chat,2019,2,34699.248845304
2019-02-10,Auto,email,2019,2,1678.945076558
2019-02-10,Auto,sms,2019,2,23218.092217316
2019-02-10,Generalist,call,2019,2,187967.88895176
2019-02-10,Generalist,chat,2019,2,89128.23269718
2019-02-10,Generalist,email,2019,2,2053.919602656
2019-02-10,Generalist,sms,2019,2,27714.796782108
2019-02-10,Jobs,call,2019,2,31223.520081348
2019-02-10,Jobs,chat,2019,2,33.067978434
2019-02-10,Jobs,email,2019,2,9821.189594898
2019-02-10,Jobs,sms,2019,2,2391.917106726
2019-02-10,Property,call,2019,2,160311.703687846
2019-02-10,Property,chat,2019,2,26367.14323122
2019-02-10,Property,email,2019,2,1735.97829666
2019-02-10,Property,sms,2019,2,20224.60202984
2019-02-10,Services,call,2019,2,10029.063414642
2019-02-10,Services,chat,2019,2,783.43722001
2019-02-10,Services,email,2019,2,26.117554554
2019-02-10,Services,sms,2019,2,579.73550659
2019-02-11,,email,2019,2,12
2019-02-11,Auto,call,2019,2,261046.565608176
2019-02-11,Auto,chat,2019,2,40478.779132466
2019-02-11,Auto,email,2019,2,1761.567741162
2019-02-11,Auto,sms,2019,2,23352.169587546
2019-02-11,Generalist,call,2019,2,196681.36949181
2019-02-11,Generalist,chat,2019,2,99373.394409768
2019-02-11,Generalist,email,2019,2,1971.207419734
2019-02-11,Generalist,sms,2019,2,26815.163901922
2019-02-11,Jobs,call,2019,2,64243.73365761
2019-02-11,Jobs,chat,2019,2,66.135956868
2019-02-11,Jobs,email,2019,2,19366.812702846
2019-02-11,Jobs,sms,2019,2,4037.967588774
2019-02-11,Property,call,2019,2,213229.089138618
2019-02-11,Property,chat,2019,2,31011.98592495
2019-02-11,Property,email,2019,2,3507.724401604
2019-02-11,Property,sms,2019,2,20149.62074114
2019-02-11,Services,call,2019,2,13282.306018756
2019-02-11,Services,chat,2019,2,1020.3600455
2019-02-11,Services,email,2019,2,53.55393824
2019-02-11,Services,sms,2019,2,696.60784772
2019-02-12,,email,2019,2,6
2019-02-12,Auto,call,2019,2,251677.594306472
2019-02-12,Auto,chat,2019,2,39423.805805846
2019-02-12,Auto,email,2019,2,1830.939932342
2019-02-12,Auto,sms,2019,2,21761.14320423
2019-02-12,Generalist,call,2019,2,184929.114345336
2019-02-12,Generalist,chat,2019,2,86348.602158434
2019-02-12,Generalist,email,2019,2,1688.070620426
2019-02-12,Generalist,sms,2019,2,23732.17733376
2019-02-12,Jobs,call,2019,2,61120.64680551
2019-02-12,Jobs,chat,2019,2,88.181275824
2019-02-12,Jobs,email,2019,2,18565.832780778
2019-02-12,Jobs,sms,2019,2,4265.769217986
2019-02-12,Property,call,2019,2,216045.493811078
2019-02-12,Property,chat,2019,2,28661.397593548
2019-02-12,Property,email,2019,2,3166.113244974
2019-02-12,Property,sms,2019,2,19835.72852615
2019-02-12,Services,call,2019,2,12940.400226784
2019-02-12,Services,chat,2019,2,1009.152644062
2019-02-12,Services,email,2019,2,64.034789806
2019-02-12,Services,sms,2019,2,701.27696195
2019-02-13,,email,2019,2,2
2019-02-13,Auto,call,2019,2,249024.707136918
2019-02-13,Auto,chat,2019,2,38574.340756914
2019-02-13,Auto,email,2019,2,1562.289744946
2019-02-13,Auto,sms,2019,2,21737.924530906
2019-02-13,Generalist,call,2019,2,187050.69801102
2019-02-13,Generalist,chat,2019,2,97760.79734168
2019-02-13,Generalist,email,2019,2,1899.50333383
2019-02-13,Generalist,sms,2019,2,23258.581276264
2019-02-13,Jobs,call,2019,2,58184.945164536
2019-02-13,Jobs,chat,2019,2,80.832836172
2019-02-13,Jobs,email,2019,2,16750.768186734
2019-02-13,Jobs,sms,2019,2,4140.845743902
2019-02-13,Property,call,2019,2,198551.306285182
2019-02-13,Property,chat,2019,2,27902.871162142
2019-02-13,Property,email,2019,2,2951.358753868
2019-02-13,Property,sms,2019,2,20008.29932525
2019-02-13,Services,call,2019,2,14105.708281998
2019-02-13,Services,chat,2019,2,870.072044416
2019-02-13,Services,email,2019,2,41.849006134
2019-02-13,Services,sms,2019,2,594.727535022
2019-02-14,Auto,call,2019,2,250581.77523993
2019-02-14,Auto,chat,2019,2,36617.381739544
2019-02-14,Auto,email,2019,2,1566.693330024
2019-02-14,Auto,sms,2019,2,22179.358977972
2019-02-14,Generalist,call,2019,2,195799.828142368
2019-02-14,Generalist,chat,2019,2,93555.320518712
2019-02-14,Generalist,email,2019,2,2356.331483774
2019-02-14,Generalist,sms,2019,2,24476.212516324
2019-02-14,Jobs,call,2019,2,54165.348674892
2019-02-14,Jobs,chat,2019,2,47.764857738
2019-02-14,Jobs,email,2019,2,16221.68053179
2019-02-14,Jobs,sms,2019,2,3578.690110524
2019-02-14,Property,call,2019,2,200608.996510642
2019-02-14,Property,chat,2019,2,25879.91844209
2019-02-14,Property,email,2019,2,3459.278518396
2019-02-14,Property,sms,2019,2,17729.902938858
2019-02-14,Services,call,2019,2,13859.448128576
2019-02-14,Services,chat,2019,2,1003.428616378
2019-02-14,Services,email,2019,2,41.6896588
2019-02-14,Services,sms,2019,2,529.936521172
2019-02-15,Auto,call,2019,2,240978.721413796
2019-02-15,Auto,chat,2019,2,34160.956098982
2019-02-15,Auto,email,2019,2,1678.097601458
2019-02-15,Auto,sms,2019,2,21484.639284468
2019-02-15,Generalist,call,2019,2,184757.291837338
2019-02-15,Generalist,chat,2019,2,89000.43778836
2019-02-15,Generalist,email,2019,2,1853.069262972
2019-02-15,Generalist,sms,2019,2,22285.895535896
2019-02-15,Jobs,call,2019,2,46489.903458378
2019-02-15,Jobs,chat,2019,2,55.11329739
2019-02-15,Jobs,email,2019,2,14244.950265402
2019-02-15,Jobs,sms,2019,2,3497.857274352
2019-02-15,Property,call,2019,2,188513.117405414
2019-02-15,Property,chat,2019,2,24291.52526625
2019-02-15,Property,email,2019,2,3546.67070704
2019-02-15,Property,sms,2019,2,16345.309993144
2019-02-15,Services,call,2019,2,12659.674812212
2019-02-15,Services,chat,2019,2,984.737447116
2019-02-15,Services,email,2019,2,60.541591034
2019-02-15,Services,sms,2019,2,523.051928042
2019-02-16,Auto,call,2019,2,229249.562990686
2019-02-16,Auto,chat,2019,2,39656.50857605
2019-02-16,Auto,email,2019,2,1514.176490046
2019-02-16,Auto,sms,2019,2,23318.899155736
2019-02-16,Generalist,call,2019,2,176258.495864446
2019-02-16,Generalist,chat,2019,2,96392.87488293
2019-02-16,Generalist,email,2019,2,1656.87198842
2019-02-16,Generalist,sms,2019,2,24870.49477466
2019-02-16,Jobs,call,2019,2,31594.616283774
2019-02-16,Jobs,chat,2019,2,73.48439652
2019-02-16,Jobs,email,2019,2,10475.200723926
2019-02-16,Jobs,sms,2019,2,2461.72728342
2019-02-16,Property,call,2019,2,163752.105760652
2019-02-16,Property,chat,2019,2,25498.458721246
2019-02-16,Property,email,2019,2,2267.51776859
2019-02-16,Property,sms,2019,2,17235.406812156
2019-02-16,Services,call,2019,2,9470.045723374
2019-02-16,Services,chat,2019,2,907.938208632
2019-02-16,Services,email,2019,2,19.35345805
2019-02-16,Services,sms,2019,2,634.465938558
2019-02-17,Auto,call,2019,2,217552.25051069
2019-02-17,Auto,chat,2019,2,33924.189695024
2019-02-17,Auto,email,2019,2,1268.075887078
2019-02-17,Auto,sms,2019,2,22862.2767492
2019-02-17,Generalist,call,2019,2,174272.30650533
2019-02-17,Generalist,chat,2019,2,94961.08044759
2019-02-17,Generalist,email,2019,2,2653.230958236
2019-02-17,Generalist,sms,2019,2,24590.807529686
2019-02-17,Jobs,call,2019,2,31102.27082709
2019-02-17,Jobs,chat,2019,2,44.090637912
2019-02-17,Jobs,email,2019,2,11140.234512432
2019-02-17,Jobs,sms,2019,2,2689.528912632
2019-02-17,Property,call,2019,2,176349.41744897
2019-02-17,Property,chat,2019,2,26865.51561023
2019-02-17,Property,email,2019,2,2162.43974868
2019-02-17,Property,sms,2019,2,20137.789651996
2019-02-17,Services,call,2019,2,9633.763121598
2019-02-17,Services,chat,2019,2,813.269867708
2019-02-17,Services,email,2019,2,30.186656722
2019-02-17,Services,sms,2019,2,534.676452598
2019-02-18,Auto,call,2019,2,256103.66197662
2019-02-18,Auto,chat,2019,2,39273.862060694
2019-02-18,Auto,email,2019,2,1727.684417724
